BOM Variant,vad_description1,Component Variant,Quantity,Build per,Time (hrs)
R150-RED,R150 Rose - Red,10085,1.0,1,0.005416667
R150-SAG,R150 Rose - Sage,10520,1.0,1,0.0046
R150-SAG,R150 Rose - Sage,10093,1.0,1,0.0046
R150-YEL,R150 Rose - Yellow,10520,1.0,1,0.005
R150-YEL,R150 Rose - Yellow,10089,1.0,1,0.005
S320-2A,320-2a - Fine Spray High Flow | Oval Brass | Screw Ferrule Rose,10520,1.0,1,0.021
S320-2A,320-2a - Fine Spray High Flow | Oval Brass | Screw Ferrule Rose,10537,1.0,1,0.021
S325-1,325-1 - Extra Fine Spray | Round Brass Rose - Screw Ferrule,10520,1.0,1,0.0
S325-1,325-1 - Extra Fine Spray | Round Brass Rose - Screw Ferrule,10280,1.0,1,0.0
S325-4,325-4 - Extra Coarse Spray | Round Brass Rose - Screw Ferrule,10520,1.0,1,0.0
S325-4,325-4 - Extra Coarse Spray | Round Brass Rose - Screw Ferrule,11000,1.0,1,0.0
SPDEAL,Small Pallet Deal,100-2-BLU-10,1.0,1,0.0
SPDEAL,Small Pallet Deal,100-2-DEB-10,1.0,1,0.0
SPDEAL,Small Pallet Deal,100-2-GRN-10,2.0,1,0.0
SPDEAL,Small Pallet Deal,100-2-SAG-10,2.0,1,0.0
SPDEAL,Small Pallet Deal,150-1-BLU-10,1.0,1,0.0
SPDEAL,Small Pallet Deal,150-1-DEB-10,1.0,1,0.0
SPDEAL,Small Pallet Deal,150-1-GRN-10,2.0,1,0.0
SPDEAL,Small Pallet Deal,150-1-SAG-10,1.0,1,0.0
SPDEAL,Small Pallet Deal,450-GRN-4,3.0,1,0.0
SPDEAL,Small Pallet Deal,850-GRN-4,3.0,1,0.0
SPDEAL,Small Pallet Deal,169-1.5-GRN-4,2.0,1,0.0
WEB-100-2-BLU,Web - The Bartley Burbler - Two Pint in Blue ,10378,1.0,1,0.0
WEB-100-2-BLU,Web - The Bartley Burbler - Two Pint in Blue ,11136,1.0,1,0.0
WEB-100-2-BLU,Web - The Bartley Burbler - Two Pint in Blue ,10057,1.0,1,0.0
WEB-100-2-DEB,Web - The Bartley Burbler - Two Pint in Duck Egg Blue ,10378,1.0,1,0.0
WEB-100-2-DEB,Web - The Bartley Burbler - Two Pint in Duck Egg Blue ,11136,1.0,1,0.0
WEB-100-2-DEB,Web - The Bartley Burbler - Two Pint in Duck Egg Blue ,10073,1.0,1,0.0
WEB-100-2-GRN,Web - The Bartley Burbler - Two Pint in Green ,10378,1.0,1,0.0
WEB-100-2-GRN,Web - The Bartley Burbler - Two Pint in Green ,11136,1.0,1,0.0
WEB-100-2-GRN,Web - The Bartley Burbler - Two Pint in Green ,10053,1.0,1,0.0
WEB-100-2-RCL,Web - The Bartley Burbler - Two Pint in Recycled Plastic,10378,1.0,1,0.0
WEB-100-2-RCL,Web - The Bartley Burbler - Two Pint in Recycled Plastic,11136,1.0,1,0.0
WEB-100-2-RCL,Web - The Bartley Burbler - Two Pint in Recycled Plastic,11112,1.0,1,0.0
WEB-100-2-SAG,Web - The Bartley Burbler - Two Pint in Sage ,10378,1.0,1,0.0
WEB-100-2-SAG,Web - The Bartley Burbler - Two Pint in Sage ,11136,1.0,1,0.0
WEB-100-2-SAG,Web - The Bartley Burbler - Two Pint in Sage ,10069,1.0,1,0.0
WEB-150-1-BLU,Web - The Langley Sprinkler - One Pint in Blue ,10378,1.0,1,0.0
WEB-150-1-BLU,Web - The Langley Sprinkler - One Pint in Blue ,10385,1.0,1,0.0
WEB-150-1-BLU,Web - The Langley Sprinkler - One Pint in Blue ,10386,1.0,1,0.0
WEB-150-1-BLU,Web - The Langley Sprinkler - One Pint in Blue ,11135,1.0,1,0.0
WEB-150-1-BLU,Web - The Langley Sprinkler - One Pint in Blue ,10081,1.0,1,0.0
WEB-150-1-DEB,Web - The Langley Sprinkler - One Pint in Duck Egg Blue ,10378,1.0,1,0.0
WEB-150-1-DEB,Web - The Langley Sprinkler - One Pint in Duck Egg Blue ,10393,1.0,1,0.0
WEB-150-1-DEB,Web - The Langley Sprinkler - One Pint in Duck Egg Blue ,10394,1.0,1,0.0
WEB-150-1-DEB,Web - The Langley Sprinkler - One Pint in Duck Egg Blue ,11135,1.0,1,0.0
WEB-150-1-DEB,Web - The Langley Sprinkler - One Pint in Duck Egg Blue ,10097,1.0,1,0.0
WEB-150-1-GRN,Web - The Langley Sprinkler - One Pint in Green ,10378,1.0,1,0.0
WEB-150-1-GRN,Web - The Langley Sprinkler - One Pint in Green ,10382,1.0,1,0.0
WEB-150-1-GRN,Web - The Langley Sprinkler - One Pint in Green ,10381,1.0,1,0.0
WEB-150-1-GRN,Web - The Langley Sprinkler - One Pint in Green ,11135,1.0,1,0.0
WEB-150-1-GRN,Web - The Langley Sprinkler - One Pint in Green ,10077,1.0,1,0.0
WEB-150-1-RCL,Web - The Langley Sprinkler - One Pint in Recycled Plastic,10379,1.0,1,0.0
WEB-150-1-RCL,Web - The Langley Sprinkler - One Pint in Recycled Plastic,10380,1.0,1,0.0
WEB-150-1-RCL,Web - The Langley Sprinkler - One Pint in Recycled Plastic,11135,1.0,1,0.0
WEB-150-1-RCL,Web - The Langley Sprinkler - One Pint in Recycled Plastic,10378,1.0,1,0.0
WEB-150-1-RCL,Web - The Langley Sprinkler - One Pint in Recycled Plastic,10076,1.0,1,0.0
WEB-150-1-RED,Web - The Langley Sprinkler - One Pint in Red ,10378,1.0,1,0.0
WEB-150-1-RED,Web - The Langley Sprinkler - One Pint in Red ,10387,1.0,1,0.0
WEB-150-1-RED,Web - The Langley Sprinkler - One Pint in Red ,10388,1.0,1,0.0
WEB-150-1-RED,Web - The Langley Sprinkler - One Pint in Red ,11135,1.0,1,0.0
WEB-150-1-RED,Web - The Langley Sprinkler - One Pint in Red ,10085,1.0,1,0.0
WEB-150-1-SAG,Web - The Langley Sprinkler - One Pint in Sage ,10378,1.0,1,0.0
WEB-150-1-SAG,Web - The Langley Sprinkler - One Pint in Sage ,10392,1.0,1,0.0
WEB-150-1-SAG,Web - The Langley Sprinkler - One Pint in Sage ,10391,1.0,1,0.0
WEB-150-1-SAG,Web - The Langley Sprinkler - One Pint in Sage ,11135,1.0,1,0.0
WEB-150-1-SAG,Web - The Langley Sprinkler - One Pint in Sage ,10093,1.0,1,0.0
WEB-169-1.5-GRN,Web - The Cradley Cascader - 1.5 Gallon in Green ,10522,1.0,1,0.0
WEB-169-1.5-GRN,Web - The Cradley Cascader - 1.5 Gallon in Green ,10520,1.0,1,0.0
WEB-169-1.5-GRN,Web - The Cradley Cascader - 1.5 Gallon in Green ,11046,1.0,1,0.0
WEB-169-1.5-GRN,Web - The Cradley Cascader - 1.5 Gallon in Green ,10251,1.0,1,0.0
WEB-169-1.5-GRN,Web - The Cradley Cascader - 1.5 Gallon in Green ,11204,1.0,1,0.0
WEB-450-GRN,Web - The Sutton Splash - Four Pint in Green,10407,1.0,1,0.0
WEB-450-GRN,Web - The Sutton Splash - Four Pint in Green,10522,1.0,1,0.0
WEB-450-GRN,Web - The Sutton Splash - Four Pint in Green,10520,1.0,1,0.0
WEB-450-GRN,Web - The Sutton Splash - Four Pint in Green,11144,1.0,1,0.0
WEB-850-GRN,Web - The Selly Soak - One Gallon in Green,10419,1.0,1,0.0
WEB-850-GRN,Web - The Selly Soak - One Gallon in Green,10522,1.0,1,0.0
WEB-850-GRN,Web - The Selly Soak - One Gallon in Green,10520,1.0,1,0.0
WEB-850-GRN,Web - The Selly Soak - One Gallon in Green,11223,1.0,1,0.0
WEB-850-GRN,Web - The Selly Soak - One Gallon in Green,10251,1.0,1,0.0
